,,,
Plant Name,State,Latitude,Longitude
Broadway 2 - UC Riverside,CA,33.970340,-117.331010
Broadway 2 - Tucson Phase II,AZ,32.248170,-111.261100
"Pullman Solar, LLC",MI,42.471622,-86.096859
Shawnee - GA,GA,33.107648,-81.980751
Westberry Jesup,GA,31.602803,-81.932581
Fountain Folkston,GA,30.916375,-81.960231
Harris Shiloh,GA,32.797582,-84.696590
Polk Cedartown,GA,34.019643,-85.280881
Dover (MA),MA,42.227370,-71.248910
Adirondack A+B Community Solar Garden,MA,41.679012,-71.111058
Westport B Community Solar Garden,MA,41.704630,-71.089730
O'Brien Solar Fields,WI,42.997665,-89.458945
"El Algodon Alto Wind Farm, LLC",TX,27.992706,-97.743983
3 MW LLC,CO,38.900000,-107.500000
Bellisario Solar 1,NY,42.449783,-76.121116
Bellisario Solar 2,NY,42.451944,-76.121116
Bellisario Solar 3,NY,42.452956,-76.131760
Bald Mountain Solar,NY,43.135200,-73.564700
Greens Corners Solar,NY,43.935900,-75.972680
Prologis L.P,CA,37.725044,-121.529783
County of San Diego COC Hybrid,CA,32.833645,-117.131123
"Kirby Road Solar, LLC",MD,38.778970,-76.923695
"TPE King Solar Holdings1, LLC (CSG)",RI,41.979212,-71.581309
MNCPPC Randall Farm,MD,38.831624,-76.803146
Burns Solar One LLC,MD,39.476530,-76.854460
MC6 Hydro Facility,ID,43.485529,-116.355047
"Hostetter Solar One, LLC",MD,39.664480,-77.700580
Amazon MDW6 Solar Project,IL,41.672100,-88.115490
SEPV Sierra,CA,34.733011,-118.138525
Kearny North Energy Storage,CA,32.833470,-117.134430
Kearny South Energy Storage,CA,32.832886,-117.132292
"Sanford ESS, LLC",ME,43.407648,-70.712094
"South Portland ESS, LLC",ME,43.622939,-70.330981
Kearsarge William Way,MA,42.081919,-71.492448
Kearsarge Haverhill,MA,42.752880,-71.046965
Kearsarge Upper Union,MA,42.050281,-71.391284
Kearsarge Montague BD(CSG),MA,42.585933,-72.558011
Diamond H Dairy Power,CA,37.016180,-120.372790
Freeborn Wind Farm,MN,43.513056,-93.188617
Hudson - High Desert Hybrid,CA,34.636500,-117.372400
Olin Creek Farm Solar,NC,35.910578,-80.825669
Blodgett Solar CSG,MA,42.678889,-71.445111
Slidematic at Rockford,IL,42.206076,-89.074384
JM Huber at Quincy,IL,39.859083,-91.399685
"Rabbitbrush Solar, LLC",CA,34.830000,-118.320000
Jamison Solar (FL),FL,27.806645,-81.955676
Sienna Solar Farm,CA,34.493659,-116.915013
Rexford Solar Farm,CA,35.840479,-119.082742
Kingsley Solar Farm,CA,32.742036,-115.735408
"Big Plain Solar, LLC",OH,39.855658,-83.328428
Big Rock Solar Farm,CA,32.733421,-115.713680
Big River Solar,IL,38.050141,-88.295525
"Borderlands Wind, LLC",NM,34.159842,-108.894458
TG East,TX,33.746323,-99.665516
Hot Springs Energy Storage & Microgrid,NC,35.890710,-82.825130
Big Bend II Solar,FL,27.781988,-82.390452
P52ES 1755 Henryton Rd Phase 1 LLC CSG,MD,39.320150,-76.929650
P52ES 1755 Henryton Rd Phase 2 LLC,MD,39.320150,-76.929650
White Marsh Solar,MD,39.416700,-76.403000
Mason Solar One LLC,MD,39.691960,-75.918480
Pittman Solar One LLC,MD,39.687530,-78.108000
"Bulldog Solar One, LLC",MD,38.915200,-76.697200
Pivot Solar 4 LLC (CSG),CO,40.228419,-104.777024
Pivot Solar 1 LLC (CSG),CO,39.414671,-108.090731
Pivot Solar 14 LLC (CSG),CO,40.266898,-103.657514
Pivot Solar 2 LLC (CSG),CO,40.266898,-103.657514
Pivot Solar 15 LLC (CSG),CO,40.266856,-103.659370
Pivot Solar 7 LLC (CSG),CO,39.523107,-107.815344
Pivot Solar 3 LLC (CSG),CO,39.414671,-108.090731
Pivot Solar 8 LLC (CSG),CO,40.241166,-104.771384
AES West Oahu Solar Hybrid,HI,21.372000,-158.062000
Magnolia Solar,FL,27.917716,-82.048697
"AEUG Fleming Solar, LLC",KY,38.429925,-83.771556
"AEUG Madison Solar, LLC",KY,37.822029,-84.300522
"AEUG Union Solar, LLC",OH,40.437526,-83.483493
Heartland Divide II,IA,41.720323,-94.928422
"Sac County Wind, LLC",IA,42.421154,-94.995083
WLWPCF Cogeneration Facility,OR,45.008120,-123.052860
"Clark Road Solar 1, LLC",MA,42.596130,-72.020244
Great Prairie Wind,TX,36.307500,-101.532220
Bolthouse Solar LLC,CA,35.142252,-117.965609
Notch Peak Solar LLC,UT,39.520131,-112.660162
Big Creek Solar LLC,AR,34.870404,-117.965609
Black Rock Solar LLC,WA,46.520009,-120.015186
"Blue Jay Solar I, LLC",TX,30.705329,-96.069829
Acton,ME,43.543731,-70.912751
Van Buren,NC,34.984045,-78.527499
Naples,ME,43.970601,-70.576964
Lake Herman,CA,38.097100,-122.141700
Ryland Road Solar,NC,36.275850,-76.648670
Windsor Hwy 17 Solar,NC,36.021253,-76.872438
"Hamlin Solar 1, LLC",NY,43.301410,-77.944290
"Clifton Park Solar 1, LLC",NY,42.839013,-73.834722
"Clifton Park Solar 2, LLC",NY,42.840370,-73.835460
Adams,SC,34.695185,-82.528284
"Oak Trail Solar, LLC",NC,36.504400,-76.188700
Orangeville Storage,NY,42.738686,-78.239731
Van der Hoek Solar Array/ Dairy,CA,36.504015,-120.098148
Plymouth Wind,IA,42.842969,-95.941257
MD - PR97 (CSG),MD,38.934666,-76.714819
Todd Solar,MD,38.613328,-75.835207
Fredonia Solar LLC,NY,42.453047,-79.340800
Dos Palos,CA,36.981755,-120.625358
Angel Fire Energy Facility,NM,36.416867,-105.280664
"Dunstable Solar 1, LLC",MA,42.665600,-71.516800
Swan Garden,MN,45.720400,-95.265300
"Blue Prairie Solar, LLC",WI,44.285255,-90.915800
"El Dorado Solar, LLC",CA,38.637000,-121.059000
LeConte Energy Storage,CA,32.677208,-115.670203
"Stanly Solar, LLC",NC,35.289722,-80.235556
Gorham ME 1,ME,43.623950,-70.432262
Lincoln ME 1,ME,45.339401,-68.522083
Fairhaven MA 2,MA,41.666000,-70.878310
Acushnet MA 1,MA,41.697000,-70.903000
Acushnet MA 2 (CSG),MA,41.705960,-70.886350
"Santee Solar Partners, LLC",MN,45.417300,-93.388500
CL-Viaduct LLC,PA,41.050201,-78.651901
White Mesa Wind,TX,30.910000,-101.263000
UN-School House LLC,PA,40.963184,-78.179153
Sanborn BESS 1,CA,35.027264,-118.139236
Sanborn BESS 2,CA,35.027264,-118.140078
Rice Lake Solar Array,WI,45.526558,-91.756931
Dusenberry,NY,42.767700,-73.624700
Knapp East (CSG),NY,43.013400,-78.460100
Main Rd Community Solar,NY,42.997600,-78.504700
Redman North Community Solar,NY,43.275200,-77.966000
Glenmere Lake,NY,41.369800,-74.366000
Knapp West(CSG),NY,43.014800,-78.460900
Rowe (CSG),NY,42.068700,-78.375200
Redman South Community Solar,NY,43.274300,-77.965000
Alton Road Solar,RI,41.407547,-71.748328
Townline Community Solar,NY,43.042100,-78.133700
Williams Rd,NY,43.204000,-78.943000
West Haydenville PJ Community Solar,MA,42.383100,-72.711100
Brookwood Drive Community Solar,MA,41.590000,-71.094200
Novel Froehle Solar LLC,MN,45.467562,-94.398163
Novel Milbradt Solar LLC,MN,44.651132,-95.339545
IL17021 Brush Creek I CSG,IL,42.452243,-89.638813
Maple(CSG),MA,42.062793,-71.264331
Segunda II (CSG),IL,41.117733,-88.863709
Woodlawn II (CSG),IL,41.392408,-87.594818
Dodds (CSG),IL,42.379459,-89.842957
Olmstead II CSG,IL,42.371669,-89.796287
Wolfcastle,IL,41.950600,-88.830800
Holliday Creek Solar,IA,42.568670,-94.102770
"Elektron Solar, LLC",UT,40.868271,-112.703424
"Castle Solar, LLC",UT,39.334418,-110.990711
Morgan Solar 1 CSG,IL,39.822450,-90.555190
Morgan Solar 1b CSG,IL,39.822150,-90.554570
Tierra Buena Energy Storage,CA,39.171330,-121.662090
Turkey Creek Solar Project,CO,38.382137,-104.914080
Black Hollow Sun,CO,40.616742,-104.848924
Goldman Sachs Carports Solar,NY,42.765730,-73.750550
Fuel Cell 3245 Yates Avenue,NY,40.873170,-73.855190
Fuel Cell 18A Sneden Avenue,NY,40.540377,-74.176760
Fuel Cell 18B Sneden Avenue,NY,40.540457,-74.176559
Glass Sands Wind Facility,OK,34.514165,-96.915909
Amazon PSP1,CA,33.926240,-116.994420
John Hopkins Middle School Microgrid,FL,27.767931,-82.654771
FDX010.0 FedEx Fuel Cell,CT,41.594800,-72.713160
Arbor Hill Solar,IA,41.466900,-94.262710
Blue Springs,FL,30.782897,-85.078686
Manorville II,NY,40.834000,-72.781900
Old Middleboro Road Solar,MA,41.793000,-70.820306
Ocean State BTM,RI,41.938000,-71.685000
Patchogue ESS,NY,40.783000,-73.016343
Rumford ESS,ME,44.532169,-70.518959
Madison BTM,ME,44.804000,-69.841000
Madison ESS,ME,44.793000,-69.876000
Redwood Coast Airport Microgrid,CA,40.967222,-124.104444
Pigeon Run Solar Project,VA,37.158473,-79.055643
Zenith Solar,VA,36.817763,-79.233280
WAL194,TX,29.776274,-94.974458
WAL202,TX,33.100353,-96.800708
WAL266,TX,32.922049,-97.081986
WAL284,TX,32.576159,-97.130048
WAL407,TX,31.089722,-97.729279
WAL414,TX,33.857046,-98.499006
WAL447,TX,29.395822,-100.901074
WAL452,TX,26.243944,-98.245055
WAL456,TX,25.976057,-97.519445
WAL461,TX,28.702031,-100.482722
IGS Frankfort 2 CSG,IL,41.495630,-87.787600
Hermsdorf Solar,WI,43.059600,-89.260900
Kearsarge Westerly,RI,41.385761,-71.732202
Kearsarge Fogland,RI,41.555955,-71.188221
Kearsarge East Providence,RI,41.833746,-71.369746
Long John CSG,IL,41.693980,-88.653090
Woodlawn CSG,IL,41.392408,-87.594633
Hurricane Creek CSG,IL,37.789506,-89.058709
Viking Solar CSG,IL,39.405457,-89.995709
Freehold(CSG),NY,42.370433,-74.038047
Moraine CSG,IL,40.379212,-88.843405
OER Checkerspot,MD,38.783572,-76.574153
WAL462,TX,29.421764,-95.230784
WAL504,TX,29.265140,-94.832945
WAL522,TX,29.894458,-95.064970
WAL529,TX,29.372305,-95.000453
WAL536,TX,32.480780,-99.698015
WAL537,TX,31.895700,-102.332512
WAL546,TX,29.558105,-95.761271
WAL565,TX,32.101054,-96.403764
WAL602,TX,30.124230,-95.457690
WAL744,TX,29.995621,-95.176468
WAL752,TX,29.646620,-95.161425
WAL768,TX,29.789117,-95.722232
WAL772,TX,29.721093,-95.646224
WAL791,TX,27.769271,-98.043187
WAL849,TX,30.064779,-95.429453
WAL872,TX,29.573168,-95.283899
WAL896,TX,32.673532,-97.036234
WAL897,TX,30.896466,-102.907161
WAL940,TX,32.755036,-97.433843
WAL947,TX,33.673162,-96.612131
Upton County BESS,TX,31.239240,-102.321690
WAL972,TX,32.811848,-97.424739
WAL1040,TX,29.877618,-95.651482
WAL1062,TX,29.551973,-95.159125
WAL1103,TX,29.998163,-95.486202
WAL1232,TX,31.080808,-97.457755
"Energix Leatherwood, LLC",VA,36.687071,-79.709472
Connexus Solar Stanford 1STF,MN,45.417150,-93.388540
"Broadway Road Solar, LLC",NC,35.457056,-79.094164
FELPS 1 - Calaveras,TX,29.220361,-98.250865
"Wyse Fork Solar Farm, LLC",NC,35.213770,-77.503222
FELPS 2 - Calaveras,TX,29.220942,-98.251671
FELPS 3 - Floresville South,TX,29.129219,-98.106298
FELPS 4 - Floresville South,TX,29.128666,-98.107043
FELPS 5- Floresville South,TX,29.128151,-98.107343
FELPS 6- Floresville West,TX,29.133980,-98.193353
FELPS 7- Floresville West,TX,29.133613,-98.192753
WAL1272,TX,32.691018,-100.917890
"Brightwood Solar, LLC",OR,45.384949,-122.084421
Oak Leaf Solar XVIII LLC,CO,39.892563,-104.668494
"Yellowbud Solar, LLC",OH,39.502511,-83.065575
"Roxbury Solar, LLC",ME,44.679000,-70.614500
Silver Queen Wind Farm,IA,42.002397,-95.131600
Catalina Express,CA,33.749947,-118.278469
Marina South,CA,33.717993,-118.275617
"SR Clay, LLC",GA,31.544831,-84.900566
"SR Cedar Springs, LLC",GA,31.245300,-85.086975
"SR DeSoto I, LLC",GA,31.886486,-84.021586
"SR Turkey Creek, LLC",KY,37.592994,-84.567965
"SR Washington I, LLC",TN,36.347384,-82.598402
Three Rivers Solar LLC,MA,42.168820,-72.394380
Prairie,CA,34.239244,-118.583575
Rail Tie Wind,WY,41.055833,-105.494167
"Bedington Energy Facility, LLC",WV,39.531839,-77.887092
Wildcat Solar Power Plant LLC,NM,35.580453,-108.902317
"Wilkes Solar, LLC",NC,36.169000,-81.042000
Daggett 2,CA,34.860918,-116.855281
Daggett 3,CA,34.860918,-116.855281
New Market Solar,OH,39.071830,-83.796107
Primient,IN,40.376319,-86.843695
Ft. Sill Energy Center,OK,34.671135,-98.389500
Calhoun Solar,MI,42.338532,-85.049019
Coyote Gulch Solar,CO,37.431000,-108.724000
Dolores Canyon Solar,CO,37.705000,-108.755000
"IP Radian, LLC",TX,31.548100,-99.187200
Billings Road,VT,44.523440,-72.369860
Deer Creek 2,CA,38.628000,-120.984000
Strobus,WI,44.433200,-90.857070
ER Salvage Yard,VT,44.546280,-72.611940
Chaparral Springs,CA,34.870764,-118.319500
Novel Blilie Solar LLC,MN,46.630077,-96.758113
USS Wildcat Solar LLC,MN,44.394128,-92.606278
Slayton Settlement Road Solar CSG,NY,43.203558,-78.645433
Keeversville Solar CSG,IL,41.255590,-88.218480
Helen CSG 1 LLC,MN,44.789300,-94.050750
USS Quail Solar LLC,MN,45.260208,-93.791733
USS Danube Solar LLC,MN,44.795592,-95.103019
"Panorama Wind, LLC",CO,40.952057,-103.907562
Pittsburgh Airport Gas Plant,PA,40.495000,-80.233000
PG Solar 1,PA,40.481959,-80.253073
276 Federal Rd(CSG),MA,41.805144,-70.725244
0 Hammond St CSG,MA,41.808547,-70.726675
Edwards Sanborn E3,CA,34.946324,-118.126489
Edwards Sanborn E1A,CA,34.961922,-118.124208
Edwards Sanborn E2,CA,34.941507,-118.129025
Venture 1 - 1A CSG,CO,39.752297,-104.667388
NMSU Solar and Storage,NM,32.286048,-106.744529
Woodfin Solar,NC,35.660109,-82.598383
WAL1455,TX,32.764483,-97.169261
WAL1801,TX,32.668729,-97.131834
WAL2257,TX,29.853797,-95.509083
WAL2439,TX,29.817549,-94.900456
WAL2667,TX,32.793829,-96.689543
WAL2724,TX,29.693424,-95.210408
WAL2883,TX,33.097094,-96.798596
WAL2980,TX,32.895170,-97.286531
WAL2993,TX,29.613582,-95.644645
"TPE Erath Solar, LLC",TX,32.262460,-98.207541
WAL3224,TX,32.842209,-96.598028
WAL3226,TX,29.783981,-95.804075
WAL3284,TX,32.666740,-97.209254
WAL3285,TX,32.597320,-96.946914
WAL3297,TX,29.920574,-95.602626
WAL3298,TX,29.535168,-95.018815
WAL3302,TX,29.679366,-95.561400
WAL3320,TX,26.260742,-98.315859
WAL3390,TX,30.190279,-95.589487
"Cuba 2.5ac, LLC",NM,36.017438,-106.945963
Elliot Solar LLC,IN,38.316297,-87.427931
Mt. Morris Solar CSG,IL,42.063506,-89.496181
Hazel,MN,43.781770,-91.949740
Fountain,MN,43.746090,-92.129430
Scarlet Solar (CA),CA,36.597542,-120.362336
Luciana,CA,35.823716,-119.062255
Brighter Future Solar,NC,35.816094,-81.371656
South Ripley Solar,NY,42.198116,-79.757890
Mill Point Solar,NY,42.919098,-74.341156
Sandy Creek Solar,NY,43.812826,-76.068839
Trona Solar III,CA,35.804953,-117.350572
Flower Valley I,TX,31.197283,-103.361769
Swoose I,TX,31.451150,-103.096242
Triple Butte I,TX,30.759560,-103.067860
"NorthropGrummanSolar(Rolling Meadows,IL)",IL,42.099720,-88.031041
FedEx Chicago Solar Facility,IL,41.753932,-87.789421
"GE-Hitachi Solar - Morris, IL",IL,41.381481,-88.272411
WAL3406,TX,32.959048,-96.816640
WAL3425,TX,29.630428,-95.237434
WAL3432,TX,32.592923,-96.879836
WAL3500,TX,29.805990,-95.165200
WAL3510,TX,29.545976,-95.235941
Aktina Solar,TX,29.122000,-96.276000
Edwards Sanborn S3,CA,35.016440,-118.122500
Edwards Sanborn S1,CA,35.027690,-118.132840
Stockton (MN),MN,44.041050,-91.766900
Capital Hill Solar LLC,NY,42.685295,-73.824937
Rushford Village,MN,43.806600,-91.791594
WAL3518,TX,27.612565,-99.471825
WAL3572,TX,29.557643,-95.382896
WAL3584,TX,29.723550,-95.465390
WAL3631,TX,32.576636,-97.338514
WAL3773,TX,32.765261,-97.483775
WAL3777,TX,33.179721,-96.883994
WAL3827,TX,29.690142,-95.774624
WAL3886,TX,26.267703,-98.204552
WAL4279,TX,32.485858,-97.006167
WAL4298,TX,29.936325,-95.252610
WAL4509,TX,32.677829,-97.467729
WAL4512,TX,29.818196,-95.767961
WAL4526,TX,29.829831,-95.377269
WAL4538,TX,29.803665,-95.720450
WAL5045,TX,30.014278,-95.594987
WAL5080,TX,32.847939,-97.184050
WAL5091,TX,29.975997,-95.697345
WAL5116,TX,29.664286,-95.098302
WAL5165,TX,26.191785,-98.128306
WAL5211,TX,33.156306,-96.682687
WAL5287,TX,30.077307,-95.512770
WAL5311,TX,33.216844,-96.735704
WAL5312,TX,32.774643,-97.291803
WAL5316,TX,32.882111,-97.387586
WAL5388,TX,29.470152,-95.089643
WAL5479,TX,30.453115,-97.606035
WAL5480,TX,30.533660,-97.612014
WAL5612,TX,29.716069,-95.313027
WAL5713,TX,27.610637,-99.462215
WAL5764,TX,32.967341,-97.411976
WAL6929,TX,31.114970,-97.414441
Rock Island Road Solar Community Solar,NY,44.369913,-75.456999
Bullis Road Solar (CSG),NY,42.836293,-78.572791
SV Gardner 1 (Lutz) CSG,IL,41.195040,-88.301340
"Fall River Solar, LLC",SD,43.155230,-103.343850
Barron Solar Array,WI,45.396196,-91.827567
59 Federal Rd(CSG),MA,41.828475,-70.721206
Pretzel CSG,IL,42.307119,-89.598098
Prophet CSG,IL,41.721815,-89.804732
Gala (CSG),IL,42.356266,-89.836971
Daybreak Solar,OR,45.131793,-120.880655
Park St,VT,43.596913,-72.970431
Spooner Solar Array,WI,45.919047,-91.862475
"Torrington Solar One, LLC",CT,41.830190,-73.078020
"Bristol Solar One, LLC",CT,41.690970,-72.978550
"Watertown Solar One, LLC",CT,41.619680,-73.148440
UMass Boston,MA,42.312977,-71.036368
Pecan Prairie South Solar,TX,31.050010,-96.221000
West Plains Solar I,MO,36.785338,-91.867401
North Wales Diesel,PA,40.203333,-75.316396
Waterloo Solar (IA),IA,42.543890,-92.355350
Johnson County Hills Solar,IA,41.572320,-91.543020
Franklin County Solar,IA,42.720840,-93.206090
USS Foley Solar LLC,MN,45.680470,-93.924797
USS Prokosch Solar LLC ,MN,44.772867,-94.910519
USS Rosebud Solar LLC,MN,44.472694,-94.920894
Medin CSG,MN,45.488101,-92.784730
Johnson CSG 1,MN,45.485222,-92.815639
Cornillie Solar CSG,MN,45.459283,-92.897810
"BigBeau Solar, LLC",CA,34.907041,-118.344077
Sacramento Point West Medical Offices,CA,38.596314,-121.428022
Cassville Solar,WI,42.753761,-90.927443
Springfield Solar (WI),WI,43.603967,-88.442056
Albany Solar (WI),WI,42.665848,-89.371836
Paddock Solar,WI,42.555577,-89.088653
Pecan Prairie North Solar,TX,31.137180,-96.269250
Wautoma Solar,WI,44.062477,-89.301618
Beaver Dam Solar,WI,43.493942,-88.783886
SSI West Riverside Landfill LLC,CA,33.980601,-117.375494
MN CSG 2019-16 LLC,MN,44.214681,-93.960063
Albertsons at Melrose Park,IL,41.916874,-87.856212
Novel Bo Hu 1 Solar LLC,MN,44.415520,-93.154420
Grant County,WI,42.718978,-90.701036
Onion River,WI,43.600200,-87.896589
Bear Creek (WI),WI,43.198512,-90.232824
North Rock,WI,42.810873,-89.101535
Wood County,WI,44.273610,-89.833500
Crawfish River,WI,43.000000,-88.876400
Marengo Solar,IL,42.259740,-88.635870
ASD Cotuit MA Solar LLC,MA,41.688722,-70.477481
ASD Wallum MA Solar LLC(CSG),MA,42.011623,-71.760489
Gardy's Mill Solar,VA,38.006741,-76.606956
Mossy Branch Battery Facility,GA,32.803569,-84.660386
Beaver Creek Wind Facility,MT,45.956000,-109.497000
Briel Solar Farm,VA,37.523640,-77.263580
Novel Brock Solar LLC,MN,44.791225,-95.766535
Novel Swenson Solar LLC CSG,MN,45.492022,-92.865833
HEB00292,TX,28.982463,-95.958458
Aero Solar Facility,KY,39.031310,-84.659757
"Roseland Solar Project, LLC",TX,31.461242,-96.824928
Bissell Solar and Battery Generator,MI,43.007000,-85.724000
Oxbow Solar 1,LA,30.667878,-91.391706
Bellflower Solar 1,IN,39.786742,-85.416371
Sun Mountain Solar 1,CO,38.180331,-104.518529
Kings River Syphon,CA,36.764491,-119.441856
Bernard Creek Solar,TX,29.455270,-96.088253
Fox Hills Battery Station,NY,40.610810,-74.077170
Cotton Creek Solar Energy Center,FL,30.841873,-87.343975
Sawgrass Solar Energy Center,FL,26.381386,-81.053721
Ghost Orchid Solar Energy Center,FL,26.417212,-81.035310
Sundew,FL,27.264113,-80.546851
Immokalee,FL,26.474576,-81.433471
Elder Branch,FL,27.596600,-82.252720
Grove,FL,27.580883,-80.652711
Dulles Solar and Storage,VA,38.950000,-77.500000
Dry Bridge Storage,VA,37.500000,-77.700000
Emery Shute Solar One,ME,44.535591,-68.864332
FedEx Middletown,CT,41.597231,-72.719342
Enfield Solar One,CT,41.994902,-72.525268
Hubbard Wind,TX,31.774710,-96.828196
Pike Creek Wind,IL,40.059000,-89.537000
Mark Center Solar Project,OH,41.288044,-84.611320
Tracy Solar Energy Center,NY,44.175939,-75.985130
Homer Solar Energy Center,NY,42.658652,-76.099930
Blythe Mesa Solar II,CA,33.640813,-114.680261
71 Charlotte Furnace Rd Hybrid(CSG),MA,41.797106,-70.741597
77 Farm to Market Rd Hybrid(CSG),MA,41.794550,-70.723394
160 Tihonet Rd Hybrid(CSG),MA,41.793414,-70.712667
299 Farm to Market Rd Hybrid(CSG),MA,41.795092,-70.727036
Waiawa Solar Power Hybrid,HI,21.420069,-157.970694
"Niyol Wind, LLC",CO,40.613364,-102.952600
Hope Solar One,RI,41.729285,-71.637586
Meriden Solar One,CT,41.514411,-72.810993
Middletown Solar Two,CT,41.508014,-72.614564
Hoot Lake Solar,MN,46.290641,-96.043252
ASA DeKalb NY Solar III LLC,NY,44.424108,-75.379194
Walkerton,IN,41.455468,-86.487356
Linton,IN,39.043550,-87.136191
Austin TX GigaFactory,TX,30.220210,-97.619680
Buffalo NY GigaFactory,NY,42.859297,-78.841800
Fremont CA AutoFactory,CA,37.492540,-121.944580
Berrenda Mesa Water District,CA,35.613342,-119.866763
Everson Garden,MN,44.089630,-93.553100
Cottontail Solar 1,PA,39.901749,-76.823316
Cottontail Solar 2,PA,39.937270,-76.770965
Cottontail Solar 3,PA,41.019836,-76.717694
